#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-02T06:03:28 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-02T06:03:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438/catalog&-out=Plateifu&-out=logMstar&-out=VelST1Re&-out=e_VelST1Re&-out=VsigST1Re&-out=VelG1Re&-out=e_VelG1Re&-out=VsigG1Re&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	Plateifu	(A11)	Plate-ifu of the observation, the same as in drpall_v3_1_1 (plateifu)	[ucd=obs.field]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VsigG1Re	(D23.16)	? Ionised gas rotational velocity to dispersion ratio integrated within 1Re (Vsig_G_1Re)	[ucd=phys.veloc;arith.diff]
Plateifu	logMstar	VelST1Re	e_VelST1Re	VsigST1Re	VelG1Re	e_VelG1Re	VsigG1Re
  9027-3702	10.111	                   	                    	                   	127.203425549893495	10.1226938734678491	 1.0068995525349751e+00
  9000-3703	11.380	152.283622499180694	 74.1735109616174668	 0.1415061919882441	                   	                   	
  7965-3702	11.416	154.640809569605267	 81.0974839979828914	 0.1527681237830095	                   	                   	
 10502-1902	 9.681	                   	                    	                   	109.392345346818146	11.4003152036587458	 6.8295667741924693e-01
  8317-3701	 9.797	 25.864296634367179	 19.4872502965145280	 0.0729703640978975	 86.092073129060907	17.5739145331048690	 7.4996284205607189e-01
  9881-1901	 9.995	 92.739153098379688	 34.7823656460300228	 0.3354025843832269	                   	                   	
 11955-3702	10.533	114.488247919620363	  5.9369750277116644	 0.3087446112066525	                   	                   	
 11868-3702	10.429	 99.624775529890968	 29.6757582061511300	 0.2955493841566654	                   	                   	
  8459-1901	 9.636	                   	                    	                   	108.423213635181980	 8.3005568681235520	 1.1672507774618011e+00
 10498-3704	10.149	116.817327725710442	 20.6275015006983438	 0.4789898129217589	143.152810554513678	 7.6955517190575788	 1.1496939949496046e+00
 11834-3701	10.360	116.022729460211565	 12.5369736084740353	 0.3791901917629390	169.129869860003424	 7.0000000000000000	 8.8411106577921872e-01
 12067-3704	10.899	193.789523845136728	 15.7311028990964026	 0.3148388404070323	                   	                   	
  9031-3702	 9.870	 67.657180021494810	 15.8824653404033747	 0.4477897032196962	                   	                   	
  8989-3701	10.752	145.432282392789830	 22.0044331625346601	 0.2839216918354277	156.992420563282792	16.0847403434436984	 6.6024711724016838e-01
 10220-3701	 9.755	 75.803552954354728	 42.5582153911748264	 0.3937539101019647	                   	                   	
  8336-3703	10.302	134.805435566467111	  9.0229490055128920	 0.3131183773977069	181.077631520265129	12.1799586484138977	 6.0629383200168030e-01
  8310-1902	 9.719	                   	                    	                   	 83.683123965831527	10.0428741731484354	 8.8465382227095057e-01
  8488-3701	 9.538	 90.991285570273106	 36.8878026176556730	 0.3800439579664394	 87.475898116146951	 8.8767106126776376	 1.1919931013338638e+00
 11012-3704	10.284	109.363602146486272	 14.2288330633174969	 0.4089176068632219	                   	                   	
  8318-1901	10.277	106.710085974004784	 44.6828023369851550	 0.2250302480197915	                   	                   	
  9091-3701	11.351	219.491623918366770	  8.0365503439487398	 0.4219459705161080	153.843549198281835	64.1057654523127241	 2.4852991766688290e-01
  8245-3701	 9.759	                   	                    	                   	 94.251058283181493	12.6274918875224991	 5.0764565784074855e-01
 12073-3704	10.453	122.201029128888024	 18.4792839330311907	 0.2654796646752360	 70.210662261917577	16.4680505272281863	 1.5063758444987607e-01
  8258-1901	 9.642	 98.774341802294387	 16.6772609442574478	 0.5089621418001655	 89.048375726945608	10.8762965673606082	 1.0718661870396207e+00
  8442-1902	 9.224	                   	                    	                   	 54.633442074524766	 9.2234223996944706	 6.8982471302498605e-01
  8441-1901	10.227	 89.644237317965008	 26.6769411887411252	 0.3341701722439115	                   	                   	
 11960-3704	11.120	 69.508622935519142	 48.9189723582403531	 0.1011310461249163	                   	                   	
  9865-1902	 9.909	 35.983441154360385	 18.6463290030647819	 0.0691458219503370	 63.551456724083920	38.2723980326180424	 2.6346116905848466e-01
  9485-3703	10.268	 30.275179673165638	 30.4691861318305079	 0.1851629504279088	137.023028251598845	10.3030187551088126	 1.2296524059993204e+00
 12506-6104	10.489	195.484357091974914	  9.8183997165243060	 0.2781699393822848	                   	                   	
  9487-3701	10.907	178.618454025588449	 14.6578701550931516	 0.2571699788185911	                   	                   	
  8932-1902	10.498	196.060670419940806	  6.5933545592515586	 0.2878056699213679	                   	                   	
 8933-12703	 9.713	 70.692201084313581	 33.7846581511988973	 0.2116558870373800	                   	                   	
  8943-3703	11.454	215.389584833093295	 35.4942637680716047	 0.2851267114704349	154.013369277509412	83.9722553408193448	 2.1469949996981122e-01
 8934-12703	 9.924	 49.527859359710675	 32.6280139740168522	 0.2312071710725901	 96.395937473856890	 7.0000000000000000	 1.1298730530288363e+00
  8564-3702	 9.815	                   	                    	                   	101.616411361736368	 8.4686272712899608	 1.3051890670308994e+00
  9181-3701	10.007	                   	                    	                   	110.967172103896388	 7.5867540220424168	 1.3262410492865366e+00
  8935-3704	 9.874	 46.899994897565321	 31.4696709535771824	 0.2100462169364280	                   	                   	
  8335-3704	 9.604	 64.590803393492536	 15.1253912821015568	 0.3915247158812883	                   	                   	
  8979-3703	10.355	                   	                    	                   	146.734861810373445	 9.4596433580854224	 5.9648789299617788e-01
 10520-3702	11.085	166.175809199967091	 12.1230830812248911	 0.3386606536626769	                   	                   	
10504-12702	10.206	142.662708320428806	  6.8068310397650755	 0.2769090629061088	                   	                   	
  8991-3701	10.905	184.571593157482880	  4.0774634718042249	 0.4661619092823049	228.309213157079114	11.3395595479624198	 1.2347615253137090e+00
  8245-3704	10.685	138.527767611549734	  7.4152083020895372	 0.2425532434735464	119.277395543560402	33.5775789340660538	 1.6199963534544184e-01
  8153-3704	10.494	128.984660145374278	  7.0456814440546403	 0.3874329440531380	                   	                   	
  8598-3702	 9.392	                   	                    	                   	 88.574683004315574	 8.6296559370629229	 1.0792155758555375e+00
 10217-3701	10.483	149.392802996852083	 23.3614267769535715	 0.3063964685497867	                   	                   	
  8328-1902	10.485	121.516582017203262	  6.1914149887843442	 0.3126327659576011	                   	                   	
  8937-1902	10.321	112.954660803875186	  7.7387619566583137	 0.2856904523670396	 50.424732547839696	 9.7571722409317232	 1.5787387277124790e-01
10226-12703	10.047	 86.023938183583937	  9.9141794359527147	 0.2619590065311954	                   	                   	
 11010-3703	11.028	186.296432326964293	 15.5452947348719270	 0.2608366431675987	                   	                   	
  8997-1902	10.795	170.833673621119516	  7.0154625809537210	 0.2044739384111379	332.329748934566624	32.7523574857183348	 4.4491630103506430e-01
  9866-3701	10.516	110.510368863195623	 35.5995139817028416	 0.2648463536367739	162.394690640563908	 8.3332522994046982	 7.9595894360909647e-01
  7957-3704	 9.519	 64.989185090097578	 38.8671755233714507	 0.3770182332542188	 73.009824935894088	 9.7770676337244211	 1.2646649172243891e+00
  9186-3704	10.542	 99.896019507170280	 31.8864417190585634	 0.2266270275332501	177.627798985712218	24.7656108470411382	 6.7295529001791909e-01
  8728-6103	 9.725	                   	                    	                   	 81.491663255353600	15.8124776259578113	 6.0915561335888191e-01
 10501-3704	11.024	177.711121096745217	 13.4549519496409538	 0.2666906012441695	                   	                   	
 11984-3704	11.378	166.469870876324194	 67.6936643247853027	 0.2174367025899086	                   	                   	
  9085-3702	10.281	104.457241423495219	 12.6590977011823789	 0.4287948079724377	121.138935807866147	 9.4568621777237922	 9.4399663391803112e-01
 11944-6102	11.077	159.694851554040497	 11.2482921442918506	 0.2959148475494746	                   	                   	
 10217-3702	10.747	135.151499901509254	 15.1353675120272708	 0.3651309914253962	214.057018083358173	 7.0000000000000000	 9.4174019004126219e-01
 11867-3702	10.777	155.021889562533431	  9.7337604843315830	 0.3093997167137319	130.959132493925694	17.2195624379874346	 3.5224734038627226e-01
  8942-1901	10.509	131.761737400962033	  5.2068037808432637	 0.4526150783326770	164.661814920663460	10.4385305124016163	 8.1573238317328978e-01
 12678-3701	10.412	                   	                    	                   	128.301952272861627	 8.6360999625507553	 9.9666824229892803e-01
  7960-3701	11.361	119.408549650048442	 42.3307523209060150	 0.2007196201142723	                   	                   	
 12090-3701	11.152	160.954882281300740	 72.0506666236589268	 0.2362167108399961	291.654380804782136	 7.0000000000000000	 1.0833153105284774e+00
 12080-3702	10.165	 98.438569922513352	 34.8781278022847445	 0.3960759344488936	                   	                   	
10505-12702	10.090	 77.576153167496415	 25.2949876958991560	 0.2513546839396171	                   	                   	
  8720-9102	10.805	145.851292537082827	  8.4479064757418971	 0.2815681287298132	                   	                   	
 11012-3702	10.211	                   	                    	                   	139.036607861481514	 8.3717140690002712	 1.0256616330276509e+00
 10502-3703	10.517	140.607673511683970	 47.0853990114139052	 0.2576272725009826	                   	                   	
  8083-3703	 9.743	                   	                    	                   	 78.500781978866428	 7.5131420882996434	 1.1080957241495746e+00
  9890-3704	10.829	268.246505952539678	 10.9771290646785609	 0.4114755440795554	                   	                   	
  8154-3701	10.481	121.275068687225371	 13.4477823129126630	 0.4694263395781937	128.191204452682541	11.0520042441488613	 7.6058810023924750e-01
  7815-1901	 9.950	                   	                    	                   	109.409102642752700	17.9441130010943581	 5.2996276207018789e-01
  9497-9101	 8.925	 37.811555751900116	 24.2079423343650539	 0.2207365148769320	 65.078902430733223	26.2634746852371599	 1.1009410528838433e+00
 12078-1902	10.326	 72.999424168685735	 38.2371106193409247	 0.2603018002640750	111.510193726614801	 9.2420583650535200	 5.9675653144846497e-01
  8443-1902	10.338	100.602901961653089	  7.9800441194017244	 0.3502202103883631	108.958980718694434	12.1246105918863591	 7.2415267109394843e-01
  8567-3703	10.990	233.621127097565903	 27.7169756742838800	 0.3030176376182829	                   	                   	
  8322-3704	 9.858	                   	                    	                   	 76.647750525525311	13.4498645218230557	 4.9176626143138136e-01
  8601-1901	10.627	 58.421215247944531	 15.2699707940007823	 0.0916573733000252	                   	                   	
  9497-3703	10.517	159.132111154913503	 12.6521047578409629	 0.3949156129197863	                   	                   	
  9507-9102	10.792	152.573477694010961	 30.3623109568781757	 0.2578552215260375	199.100489879572336	10.0755039397398924	 6.4110177858969475e-01
  8454-3702	 9.830	                   	                    	                   	120.470720381473711	 7.9359383737683800	 1.4905155300177710e+00
  8323-1902	10.850	219.161687253192241	 15.6300219432993188	 0.3404130890057955	                   	                   	
  9087-3702	 9.811	 68.998992345998829	 34.3692105849026319	 0.3585375197218572	                   	                   	
  8562-1901	 9.972	                   	                    	                   	 45.828679000304007	34.4007653992257332	 3.0375048967211182e-01
 10503-1901	10.338	148.038914149661252	 13.2087125753467021	 0.4378936812963878	                   	                   	
  8083-3702	 9.701	                   	                    	                   	 98.514903067838304	 8.1629636828557111	 1.5380526437197519e+00
  9190-3702	10.193	 84.967956117805130	 44.9979709002655355	 0.3482569061839272	132.886071032865459	 9.3917650920276419	 1.2662792301955266e+00
 11949-3704	10.895	252.982922506634935	 21.5298230895728580	 0.4166775671169350	302.200698960549232	14.2447385539440194	 8.5244661084748807e-01
  9506-1902	10.006	 47.476709567296822	 23.2600124117565272	 0.2150600411723468	 76.954387790692593	31.1395089814173396	 8.1420693737248162e-01
  8341-6103	 9.852	 96.634165396935018	 43.3855464467114871	 0.4545174696153378	114.801236489036455	 7.9327708491330053	 1.3622803937229824e+00
  8601-1902	10.340	 43.029050991169960	 24.1585564294098454	 0.0892664790869307	111.346262483920867	17.1504928615636416	 3.9538098547481648e-01
  7972-3702	10.970	220.158903659945850	 12.2092399554191395	 0.5146377569783904	223.394707824358477	 8.9809026409315358	 1.1646100899220915e+00
 10500-3702	10.697	120.327770800430500	  9.1178350283977849	 0.3945451869420449	149.342522440603148	11.0520042441488613	 5.7983902067090887e-01
 11824-3703	11.487	 49.539616818296771	 37.4669726718990574	 0.0850495209326238	                   	                   	
  8588-1902	10.705	137.992011144809965	  5.3962893790827806	 0.4412816431995236	 77.667890002718195	17.9741030905200958	 3.6625205036044278e-01
 11824-3701	10.331	163.557287770762173	 38.4284263729337141	 0.5156905146351537	204.187342092372887	 9.8221339325214760	 1.8935413814486823e+00
  8982-1902	10.065	 45.486521565735671	 26.9539430836212759	 0.2351893794556379	124.160179548589866	10.6691202960134834	 1.4173380581625963e+00
  8335-3702	 9.331	                   	                    	                   	 76.900870078934247	10.0933750781209817	 1.2501620703566190e+00
 11980-1902	10.569	141.969237850295826	  5.2188547008331803	 0.5381175994535087	                   	                   	
 11019-3703	10.733	135.466925895436816	 47.2943867320650071	 0.2893785420812154	171.551374503166528	15.3741156345773646	 8.2259846714087292e-01
 11968-3704	10.456	100.820758299861424	 17.8819065368360164	 0.3772498319674557	                   	                   	
10226-12704	10.567	168.379421149872002	 13.1394601962868887	 0.6383415904452417	188.187534055859487	 8.0996175293676664	 2.2110706948320660e+00
  8936-3701	11.262	 37.178283719287933	 33.6202708968340858	 0.0833593433228137	                   	                   	
  8338-6104	 9.313	                   	                    	                   	 85.298297433690905	 8.5421374537086141	 1.4432245857892081e+00
  8326-3703	11.151	 83.717142464997124	 41.9258292349370691	 0.1200508880251317	                   	                   	
  9186-3703	10.475	 95.419556741213555	 21.5492336822942363	 0.5089762430510011	111.283466764317751	 7.0000000000000000	 1.7609331882583941e+00
  8941-1902	11.219	192.012240699722952	 12.3177148869698527	 0.3241286092922895	                   	                   	
  9487-3703	10.257	115.243150913506781	 14.0554784659879424	 0.6734525329572268	                   	                   	
  8567-1901	10.017	 40.130068178521654	  5.5550902172889298	 0.1359855054878822	                   	                   	
 11976-3704	 9.577	 89.073821613836984	 56.3823820946485341	 0.4489231885040718	101.899825446982021	 9.6448692633164157	 1.4497727484010925e+00
 11974-6101	10.910	178.883674353242270	 13.1677315442377250	 0.4373540522521075	182.656518129798201	 9.3783850228600993	 7.5076045040210859e-01
 11984-3702	10.949	225.626232751061053	  9.6212383150034952	 0.4819220834920789	181.213817302067383	28.5438017875246040	 5.3329528524185099e-01
  8655-1901	10.299	109.724078873749590	  8.8379775703511143	 0.3503605194821299	134.138095028592971	14.3034055183375646	 4.2447277198329464e-01
  8609-3703	10.666	141.635556515592725	 17.8831869652758684	 0.2972237345036643	191.651753183520469	16.9531458429856592	 8.1727869361487770e-01
 12683-3702	11.003	187.897209141088524	 22.3485632745879315	 0.4789359666887186	276.320071923275009	10.8977100359663162	 2.3153256947137000e+00
  8075-3704	 9.947	                   	                    	                   	 76.374322185900127	19.4524964746722944	 3.9272423472284829e-01
 11742-3701	10.996	169.708496599928651	 35.8500218520006584	 0.2826005918070878	                   	                   	
  8713-1902	 8.972	                   	                    	                   	 49.877526136155993	 7.5249779014511118	 1.3179832461762944e+00
  8134-3704	10.315	 54.085853661393209	 32.7435092974762654	 0.2421631722689534	                   	                   	
 11866-3702	10.467	190.124910883095936	 43.1658771625554181	 0.4237842276590018	                   	                   	
  9863-1901	10.305	 81.438228133813894	 32.6939991725576746	 0.2535977054806826	                   	                   	
  9192-3701	10.400	144.409826002130103	 10.6918629260888451	 0.4345400737407734	                   	                   	
 11019-1901	10.348	                   	                    	                   	151.927464003869119	 9.8343365770742750	 6.6164056263242188e-01
  9002-1901	10.266	 98.595071343932943	 38.3518581365482021	 0.3135301997614967	                   	                   	
  8614-1902	10.458	100.200057541603812	 11.4439668106029764	 0.3247124665680700	                   	                   	
 12485-3704	10.985	176.162879726730637	 23.3804523556384360	 0.3640127973799544	193.202088099138024	53.8701778293009426	 4.6988044386722794e-01
  9509-1901	 9.929	 90.322468962815122	 29.5272198120359235	 0.4356635421417369	113.415500977641869	 8.0532046899295455	 1.6173030640570050e+00
  8983-1902	11.239	134.657355219495145	 14.8413394531977829	 0.2244900685895768	                   	                   	
 11836-3701	 9.862	                   	                    	                   	111.112676684987719	10.4060323867444673	 1.2325323900841676e+00
  9050-3702	 9.813	                   	                    	                   	 94.101688369373221	10.0567739709329427	 1.3786933622150044e+00
 11977-3702	10.622	149.630632810931303	 13.0162782925505489	 0.4401555732059848	126.063117383079771	13.6585579168349653	 6.8291760236568888e-01
 10217-3704	10.907	186.082546440107905	 27.0250253859116043	 0.4206026544634473	272.109884781941275	10.5190305342459069	 9.0731070426077454e-01
  9511-6102	10.307	101.134414623302092	  5.9144434761503959	 0.6731662563866406	 85.975260675712562	39.4213393291001424	 2.4000269294183593e-01
  9002-3704	10.876	168.936333227328703	  9.5520576356271718	 0.6397042674929506	208.034725399294359	 7.8585361999967454	 1.3881844742071343e+00
  7991-1902	10.422	152.164886471856107	  9.4875274825689075	 0.4591858740599721	163.985300338032118	16.8112516078643885	 8.1485763141832390e-01
 9862-12702	10.168	104.249878468314265	  7.5622916634212460	 0.3048895335811334	                   	                   	
10226-12702	10.808	113.410281415352841	 41.5513811844816630	 0.2419002530633464	                   	                   	
 10218-1902	10.643	110.645903810334943	 12.6297388521872485	 0.3372176461754904	165.031974619862382	 9.7985723907654823	 8.5450026054013595e-01
